ora,minuti,secondi,millisecondi,mvmt,thr,motion_index,picco,state,pkt_s,channel,rssi,headcount
20,49,13,7,0.0200,2.8397,0.007043,0,IDLE,52,6,-41,0
20,49,14,954,0.0240,2.8397,0.008452,0,IDLE,54,6,-43,0
20,49,16,798,0.6076,2.8397,0.213966,0,IDLE,51,6,-42,0
20,49,18,640,0.7318,2.8397,0.257703,0,IDLE,53,6,-41,0
20,49,20,544,0.0103,2.8397,0.003627,0,IDLE,51,6,-43,0
20,49,22,560,0.0125,2.8397,0.004402,0,IDLE,48,6,-44,0
20,49,24,510,0.0165,2.8397,0.005810,0,IDLE,51,6,-41,0
20,49,26,421,0.0127,2.8397,0.004472,0,IDLE,54,6,-42,0
20,49,28,264,0.3875,2.8397,0.136458,0,IDLE,54,6,-41,0
20,49,30,108,0.0178,2.8397,0.006268,0,IDLE,53,6,-41,0
20,49,31,881,0.0139,2.8397,0.004895,0,IDLE,53,6,-43,0
20,49,33,785,0.0119,2.8397,0.004191,0,IDLE,54,6,-41,0
20,49,35,800,0.0142,2.8397,0.005001,0,IDLE,48,6,-42,0
20,49,37,789,0.0112,2.8397,0.003944,0,IDLE,51,6,-43,0
20,49,39,532,0.0124,2.8397,0.004367,0,IDLE,56,6,-44,0
20,49,41,403,0.0179,2.8397,0.006303,0,IDLE,51,6,-44,0
20,49,43,143,0.0134,2.8397,0.004719,0,IDLE,57,6,-44,0
20,49,45,59,0.0130,2.8397,0.004578,0,IDLE,53,6,-42,0
20,49,46,997,0.2382,2.8397,0.083882,0,IDLE,52,6,-41,0
20,49,48,851,0.0546,2.8397,0.019227,0,IDLE,53,6,-41,0
20,49,50,694,0.0127,2.8397,0.004472,0,IDLE,54,6,-41,0
20,49,52,434,0.0124,2.8397,0.004367,0,IDLE,57,6,-41,0
20,49,54,179,0.0162,2.8397,0.005705,0,IDLE,54,6,-42,0
20,49,55,916,0.0161,2.8397,0.005670,0,IDLE,60,6,-41,0
20,49,57,861,0.0145,2.8397,0.005106,0,IDLE,51,6,-41,0
20,49,59,704,0.0138,2.8397,0.004860,0,IDLE,54,6,-41,0
20,50,1,548,0.0140,2.8397,0.004930,0,IDLE,54,6,-41,0
20,50,3,289,0.0132,2.8397,0.004648,0,IDLE,56,6,-41,0
20,50,5,237,0.0143,2.8397,0.005036,0,IDLE,51,6,-41,0
20,50,7,302,0.0155,2.8397,0.005458,0,IDLE,48,6,-41,0
20,50,9,230,0.0102,2.8397,0.003592,0,IDLE,51,6,-44,0
20,50,11,73,0.0137,2.8397,0.004824,0,IDLE,54,6,-41,0
20,50,12,914,0.0092,2.8397,0.003240,0,IDLE,53,6,-42,0
20,50,14,930,0.0167,2.8397,0.005881,0,IDLE,49,6,-41,0
20,50,16,702,0.0173,2.8397,0.006092,0,IDLE,57,6,-43,0
20,50,18,548,0.0084,2.8397,0.002958,0,IDLE,53,6,-41,0
20,50,20,492,0.0110,2.8397,0.003874,0,IDLE,51,6,-41,0
20,50,22,321,0.0148,2.8397,0.005212,0,IDLE,54,6,-42,0
20,50,24,142,0.0249,2.8397,0.008769,0,IDLE,54,6,-41,0
20,50,26,125,0.4430,2.8397,0.156002,0,IDLE,51,6,-42,0
20,50,27,876,0.0146,2.8397,0.005141,0,IDLE,54,6,-41,0
20,50,29,813,0.0116,2.8397,0.004085,0,IDLE,54,6,-41,0
20,50,31,961,0.0144,2.8397,0.005071,0,IDLE,46,6,-42,0
20,50,33,798,0.0106,2.8397,0.003733,0,IDLE,54,6,-41,0
20,50,35,650,0.0122,2.8397,0.004296,0,IDLE,54,6,-42,0
20,50,37,520,0.0184,2.8397,0.006480,0,IDLE,51,6,-44,0
20,50,39,439,0.0105,2.8397,0.003698,0,IDLE,53,6,-44,0
20,50,41,485,0.0143,2.8397,0.005036,0,IDLE,49,6,-43,0
20,50,43,433,0.0118,2.8397,0.004155,0,IDLE,51,6,-41,0
20,50,45,278,0.0120,2.8397,0.004226,0,IDLE,51,6,-41,0
20,50,47,327,0.0173,2.8397,0.006092,0,IDLE,51,6,-41,0
20,50,49,268,0.0100,2.8397,0.003521,0,IDLE,51,6,-41,0
20,50,51,217,0.0166,2.8397,0.005846,0,IDLE,51,6,-42,0
20,50,53,166,0.0148,2.8397,0.005212,0,IDLE,48,6,-44,0
20,50,54,798,0.0131,2.8397,0.004613,0,IDLE,61,6,-43,0
20,50,56,599,0.0165,2.8397,0.005810,0,IDLE,57,6,-41,0
20,50,58,485,0.0138,2.8397,0.004860,0,IDLE,53,6,-41,0
20,51,0,329,0.0460,2.8397,0.016199,0,IDLE,53,6,-43,2
20,51,2,289,0.3754,2.8397,0.132197,0,IDLE,49,6,-50,2
20,51,4,118,5.4038,2.8397,1.902947,1,IDLE,56,6,-46,2
20,51,5,935,3.3384,2.8397,1.175617,1,MOTION,54,6,-47,2
20,51,7,906,2.8675,2.8397,1.009790,1,MOTION,53,6,-45,2
20,51,9,649,1.9839,2.8397,0.698630,0,IDLE,54,6,-47,2
20,51,11,593,5.3207,2.8397,1.873684,1,MOTION,54,6,-47,2
20,51,13,260,3.2601,2.8397,1.148044,1,MOTION,55,6,-41,2
20,51,15,177,6.7461,2.8397,2.375638,1,MOTION,56,6,-44,2
20,51,17,21,4.4983,2.8397,1.584076,1,MOTION,52,6,-48,2
20,51,18,772,3.7767,2.8397,1.329964,1,MOTION,54,6,-51,2
20,51,20,810,2.8532,2.8397,1.004754,1,MOTION,50,6,-48,2
20,51,22,859,5.1846,2.8397,1.825756,1,MOTION,51,6,-49,2
20,51,24,598,0.4570,2.8397,0.160932,0,IDLE,54,6,-47,2
20,51,26,442,1.9245,2.8397,0.677712,0,IDLE,52,6,-48,2
20,51,28,286,0.6411,2.8397,0.225763,0,IDLE,56,6,-49,2
20,51,30,335,2.0115,2.8397,0.708349,0,IDLE,49,6,-46,2
20,51,32,73,1.5968,2.8397,0.562313,0,IDLE,56,6,-47,2
20,51,33,852,0.1555,2.8397,0.054759,0,IDLE,53,6,-46,2
20,51,35,863,2.3929,2.8397,0.842659,0,IDLE,54,6,-45,2
20,51,37,706,2.5028,2.8397,0.881361,0,IDLE,52,6,-43,2
20,51,39,722,0.9512,2.8397,0.334965,0,IDLE,50,6,-49,2
20,51,41,702,1.8350,2.8397,0.646195,0,IDLE,51,6,-47,2
20,51,43,338,1.6930,2.8397,0.596190,0,IDLE,61,6,-45,2
20,51,44,970,0.3767,2.8397,0.132655,0,IDLE,57,6,-47,2
20,51,46,935,2.8780,2.8397,1.013487,1,IDLE,49,6,-40,2
20,51,48,868,0.3510,2.8397,0.123605,0,IDLE,53,6,-48,2
20,51,50,814,1.0516,2.8397,0.370321,0,IDLE,51,6,-49,2
20,51,52,765,0.4777,2.8397,0.168222,0,IDLE,51,6,-46,2
20,51,54,705,1.3971,2.8397,0.491989,0,IDLE,50,6,-42,2
20,51,56,550,2.2361,2.8397,0.787442,0,IDLE,54,6,-44,2
20,51,58,289,0.5282,2.8397,0.186006,0,IDLE,56,6,-51,2
20,52,0,237,2.5198,2.8397,0.887347,0,IDLE,52,6,-47,2
20,52,1,990,1.0210,2.8397,0.359545,0,IDLE,54,6,-45,2
20,52,3,922,1.7853,2.8397,0.628693,0,IDLE,54,6,-46,2
20,52,5,970,0.1471,2.8397,0.051801,0,IDLE,50,6,-45,2
20,52,7,806,0.8816,2.8397,0.310455,0,IDLE,52,6,-49,2
20,52,9,657,1.6435,2.8397,0.578758,0,IDLE,53,6,-45,2
20,52,11,501,0.8565,2.8397,0.301616,0,IDLE,54,6,-48,2
20,52,13,445,2.6196,2.8397,0.922492,0,IDLE,51,6,-49,2
20,52,15,391,0.2297,2.8397,0.080889,0,IDLE,51,6,-47,2
20,52,17,440,1.7994,2.8397,0.633658,0,IDLE,49,6,-47,2
20,52,19,283,2.6952,2.8397,0.949114,0,IDLE,54,6,-48,2
20,52,20,959,1.3498,2.8397,0.475332,0,IDLE,56,6,-42,2
20,52,22,796,6.2015,2.8397,2.183857,1,MOTION,54,6,-45,2
20,52,24,917,3.9580,2.8397,1.393809,1,MOTION,49,6,-49,2
20,52,26,762,8.1553,2.8397,2.871888,1,MOTION,54,6,-41,2
20,52,28,705,1.5168,2.8397,0.534141,0,MOTION,50,6,-50,2
20,52,30,445,2.4926,2.8397,0.877769,0,IDLE,57,6,-41,2
20,52,32,289,1.3610,2.8397,0.479276,0,IDLE,54,6,-45,2
20,52,34,131,6.8527,2.8397,2.413177,1,MOTION,55,6,-47,2
20,52,36,77,3.6329,2.8397,1.279325,1,MOTION,48,6,-48,2
20,52,37,922,4.0189,2.8397,1.415255,1,MOTION,54,6,-40,2
20,52,39,871,2.6362,2.8397,0.928338,0,IDLE,51,6,-49,2
20,52,42,18,1.0738,2.8397,0.378139,0,IDLE,48,6,-50,2
20,52,52,566,1.9489,2.8397,0.686305,0,IDLE,9,6,-48,2
20,52,54,512,0.9553,2.8397,0.336409,0,IDLE,49,6,-43,2
20,52,56,356,0.0354,2.8397,0.012466,0,IDLE,53,6,-41,2
20,52,58,298,0.0098,2.8397,0.003451,0,IDLE,52,6,-41,2
21,1,0,838,0.0086,0.0496,0.173387,0,IDLE,51,6,-42,0
21,1,2,682,0.0057,0.0496,0.114919,0,IDLE,53,6,-41,0
21,1,4,627,0.0059,0.0496,0.118952,0,IDLE,52,6,-41,0
21,1,6,470,0.0089,0.0496,0.179435,0,IDLE,53,6,-41,0
21,1,8,426,0.0064,0.0496,0.129032,0,IDLE,51,6,-43,0
21,1,10,256,0.0064,0.0496,0.129032,0,IDLE,54,6,-41,0
21,1,12,100,0.0186,0.0496,0.375000,0,IDLE,53,6,-41,0
21,1,13,860,0.2372,0.0496,4.782258,1,MOTION,54,6,-42,0
21,1,15,678,0.0064,0.0496,0.129032,0,IDLE,56,6,-43,0
21,1,17,604,0.0084,0.0496,0.169355,0,IDLE,51,6,-41,0
21,1,19,167,0.0103,0.0496,0.207661,0,IDLE,65,6,-42,0
21,1,21,113,0.0069,0.0496,0.139113,0,IDLE,53,6,-42,0
21,1,22,845,0.0074,0.0496,0.149194,0,IDLE,54,6,-43,0
21,1,24,491,0.0107,0.0496,0.215726,0,IDLE,62,6,-43,0
21,1,26,335,0.0089,0.0496,0.179435,0,IDLE,53,6,-41,0
21,1,28,280,0.0096,0.0496,0.193548,0,IDLE,52,6,-43,0
21,1,30,290,0.0085,0.0496,0.171371,0,IDLE,49,6,-42,0
21,1,32,173,0.0089,0.0496,0.179435,0,IDLE,53,6,-42,0
21,1,33,906,0.0073,0.0496,0.147177,0,IDLE,56,6,-41,0
21,1,35,665,0.1976,0.0496,3.983871,1,IDLE,55,6,-41,0
21,1,37,711,0.1506,0.0496,3.036290,1,MOTION,48,6,-41,0
21,1,39,544,0.0184,0.0496,0.370968,0,IDLE,56,6,-41,0
21,1,41,592,0.0095,0.0496,0.191532,0,IDLE,49,6,-42,0
21,1,43,334,0.0050,0.0496,0.100806,0,IDLE,57,6,-42,0
21,1,45,280,0.0135,0.0496,0.272177,0,IDLE,51,6,-41,0
21,1,47,46,0.1761,0.0496,3.550403,1,MOTION,53,6,-41,0
21,1,48,968,0.0059,0.0496,0.118952,0,IDLE,55,6,-43,0
21,1,50,625,0.0067,0.0496,0.135081,0,IDLE,56,6,-44,0
21,1,52,656,0.0081,0.0496,0.163306,0,IDLE,51,6,-43,0
21,1,54,497,0.0076,0.0496,0.153226,0,IDLE,53,6,-41,0
21,1,56,422,0.0090,0.0496,0.181452,0,IDLE,51,6,-41,0
21,1,58,388,0.0112,0.0496,0.225806,0,IDLE,51,6,-43,0
21,2,0,230,0.0070,0.0496,0.141129,0,IDLE,54,6,-41,0
21,2,2,280,0.0085,0.0496,0.171371,0,IDLE,48,6,-43,0
21,2,4,122,0.0105,0.0496,0.211694,0,IDLE,54,6,-41,0
21,2,6,69,0.2660,0.0496,5.362903,1,MOTION,52,6,-43,0
21,2,7,814,0.0125,0.0496,0.252016,0,MOTION,52,6,-41,0
21,2,9,856,0.0085,0.0496,0.171371,0,IDLE,51,6,-41,0
21,2,11,804,0.0077,0.0496,0.155242,0,IDLE,50,6,-41,0
21,2,13,646,0.0056,0.0496,0.112903,0,IDLE,54,6,-41,0
21,2,15,593,0.0088,0.0496,0.177419,0,IDLE,51,6,-41,0
21,2,17,334,0.0088,0.0496,0.177419,0,IDLE,56,6,-43,0
21,2,19,74,0.0098,0.0496,0.197581,0,IDLE,57,6,-41,0
21,2,21,19,0.0052,0.0496,0.104839,0,IDLE,53,6,-42,0
21,2,22,862,0.0122,0.0496,0.245968,0,IDLE,51,6,-42,0
21,2,24,639,0.0083,0.0496,0.167339,0,IDLE,54,6,-41,0
21,2,26,653,0.0090,0.0496,0.181452,0,IDLE,51,6,-43,0
21,2,28,495,0.0050,0.0496,0.100806,0,IDLE,54,6,-41,0
21,2,30,236,0.0081,0.0496,0.163306,0,IDLE,57,6,-41,0
21,2,32,122,0.0068,0.0496,0.137097,0,IDLE,55,6,-42,0
21,2,33,788,0.0086,0.0496,0.173387,0,IDLE,57,6,-42,0
21,2,35,768,0.0049,0.0496,0.098790,0,IDLE,50,6,-41,0
21,2,37,816,0.0068,0.0496,0.137097,0,IDLE,49,6,-41,0
21,2,39,658,0.0099,0.0496,0.199597,0,IDLE,54,6,-42,0
21,2,41,521,0.0044,0.0496,0.088710,0,IDLE,51,6,-42,0
21,2,43,241,0.1821,0.0496,3.671371,1,IDLE,60,6,-41,0
21,2,45,89,0.0087,0.0496,0.175403,0,MOTION,52,6,-42,0
21,2,47,30,0.0085,0.0496,0.171371,0,IDLE,53,6,-43,0
21,2,48,976,0.0124,0.0496,0.250000,0,IDLE,51,6,-41,0
21,2,50,615,0.0068,0.0496,0.137097,0,IDLE,57,6,-41,0
21,2,52,488,0.0094,0.0496,0.189516,0,IDLE,53,6,-41,0
21,2,54,506,0.0055,0.0496,0.110887,0,IDLE,52,6,-42,0
21,2,56,352,0.0125,0.0496,0.252016,0,IDLE,53,6,-43,0
21,2,58,193,0.0091,0.0496,0.183468,0,IDLE,54,6,-41,0
21,3,0,68,0.0058,0.0496,0.116935,0,IDLE,51,6,-41,2
21,3,1,984,0.5140,0.0496,10.362903,1,IDLE,56,6,-52,2
21,3,3,750,0.9920,0.0496,20.000000,1,MOTION,51,6,-45,2
21,3,5,672,1.5514,0.0496,31.278226,1,MOTION,52,6,-50,2
21,3,7,615,2.4757,0.0496,49.913306,1,MOTION,53,6,-42,2
21,3,9,562,0.2156,0.0496,4.346774,1,MOTION,51,6,-47,2
21,3,11,507,1.1268,0.0496,22.717742,1,MOTION,54,6,-44,2
21,3,13,348,0.5376,0.0496,10.838710,1,MOTION,52,6,-47,2
21,3,15,294,1.6372,0.0496,33.008065,1,MOTION,51,6,-43,2
21,3,17,242,1.5455,0.0496,31.159274,1,MOTION,51,6,-48,2
21,3,18,998,0.3437,0.0496,6.929435,1,MOTION,54,6,-50,2
21,3,21,29,0.2501,0.0496,5.042339,1,MOTION,51,6,-44,2
21,3,22,873,1.7402,0.0496,35.084677,1,MOTION,56,6,-43,2
21,3,24,511,0.4972,0.0496,10.024194,1,MOTION,61,6,-41,2
21,3,26,165,1.4956,0.0496,30.153226,1,MOTION,54,6,-48,2
21,3,28,94,1.5047,0.0496,30.336694,1,MOTION,54,6,-50,2
21,3,29,939,1.6615,0.0496,33.497984,1,MOTION,54,6,-54,2
21,3,31,883,1.0922,0.0496,22.020161,1,MOTION,51,6,-46,2
21,3,33,739,0.5639,0.0496,11.368952,1,MOTION,51,6,-45,2
21,3,35,674,1.7754,0.0496,35.794355,1,MOTION,56,6,-48,2
21,3,37,518,1.3925,0.0496,28.074597,1,MOTION,51,6,-49,2
21,3,39,359,5.4300,0.0496,109.475806,1,MOTION,54,6,-43,2
21,3,41,307,1.4181,0.0496,28.590726,1,MOTION,51,6,-49,2
21,3,43,149,2.1715,0.0496,43.780242,1,MOTION,54,6,-49,2
21,3,45,94,2.7407,0.0496,55.256048,1,MOTION,51,6,-52,2
21,3,47,41,3.7964,0.0496,76.540323,1,MOTION,51,6,-47,2
21,3,48,782,2.0805,0.0496,41.945565,1,MOTION,56,6,-42,2
21,3,50,627,2.8699,0.0496,57.860887,1,MOTION,54,6,-45,2
21,3,52,461,3.2253,0.0496,65.026210,1,MOTION,53,6,-48,2
21,3,54,312,9.8076,0.0496,197.733871,1,MOTION,55,6,-43,2
21,3,55,950,2.9930,0.0496,60.342742,1,MOTION,59,6,-49,2
21,3,57,724,1.7331,0.0496,34.941532,1,MOTION,55,6,-45,2
21,3,59,468,4.3324,0.0496,87.346774,1,MOTION,56,6,-45,2
21,4,1,481,1.8846,0.0496,37.995968,1,MOTION,54,6,-49,2
21,4,3,327,2.5115,0.0496,50.635081,1,MOTION,51,6,-40,2
21,4,5,272,2.2663,0.0496,45.691532,1,MOTION,51,6,-45,2
21,4,7,113,3.3344,0.0496,67.225806,1,MOTION,54,6,-47,2
21,4,9,60,1.1822,0.0496,23.834677,1,MOTION,51,6,-47,2
21,4,10,733,3.1069,0.0496,62.639113,1,MOTION,56,6,-43,2
21,4,12,645,2.6436,0.0496,53.298387,1,MOTION,55,6,-44,2
21,4,14,384,2.1644,0.0496,43.637097,1,MOTION,56,6,-48,2
21,4,16,431,1.1237,0.0496,22.655242,1,MOTION,48,6,-45,2
21,4,18,376,1.1827,0.0496,23.844758,1,MOTION,51,6,-44,2
21,4,20,250,2.3380,0.0496,47.137097,1,MOTION,51,6,-47,2
21,4,22,268,3.1777,0.0496,64.066532,1,MOTION,51,6,-44,2
21,4,24,8,2.2505,0.0496,45.372984,1,MOTION,57,6,-41,2
21,4,25,682,0.7192,0.0496,14.500000,1,MOTION,56,6,-48,2
21,4,27,593,0.6873,0.0496,13.856855,1,MOTION,54,6,-49,2
21,4,29,333,1.2323,0.0496,24.844758,1,MOTION,57,6,-46,2
21,4,31,279,0.8639,0.0496,17.417339,1,MOTION,51,6,-48,2
21,4,33,124,2.0991,0.0496,42.320565,1,MOTION,54,6,-43,2
21,4,35,69,1.1810,0.0496,23.810484,1,MOTION,51,6,-48,2
21,4,37,13,1.0379,0.0496,20.925403,1,MOTION,51,6,-45,2
21,4,38,859,0.9043,0.0496,18.231855,1,MOTION,54,6,-46,2
21,4,40,701,2.3963,0.0496,48.312500,1,MOTION,54,6,-47,2
21,4,42,545,1.8231,0.0496,36.756048,1,MOTION,53,6,-44,2
21,4,44,285,1.3855,0.0496,27.933468,1,MOTION,58,6,-45,2
21,4,46,128,2.9138,0.0496,58.745968,1,MOTION,54,6,-45,2
21,4,48,74,0.6319,0.0496,12.739919,1,MOTION,51,6,-44,2
21,4,49,917,1.0774,0.0496,21.721774,1,MOTION,54,6,-46,2
21,4,51,761,0.1236,0.0496,2.491935,1,MOTION,53,6,-48,2
21,4,53,810,1.2994,0.0496,26.197581,1,MOTION,49,6,-49,2
21,4,55,858,2.5662,0.0496,51.737903,1,MOTION,48,6,-48,2
21,4,57,599,0.5580,0.0496,11.250000,1,MOTION,55,6,-49,2
21,4,59,458,1.8140,0.0496,36.572581,1,MOTION,53,6,-46,2
21,15,1,689,0.0190,2.7722,0.006854,0,IDLE,56,6,-41,0
21,15,2,919,0.0203,2.7722,0.007323,0,IDLE,75,6,-41,0
21,15,4,251,0.0230,2.7722,0.008297,0,IDLE,75,6,-42,0
21,15,5,582,0.0245,2.7722,0.008838,0,IDLE,79,6,-41,0
21,15,6,709,0.0170,2.7722,0.006132,0,IDLE,82,6,-43,0
21,15,8,244,2.4952,2.7722,0.900079,0,IDLE,65,6,-41,0
21,15,10,190,0.4548,2.7722,0.164057,0,IDLE,53,6,-41,0
21,15,12,134,0.0107,2.7722,0.003860,0,IDLE,49,6,-41,0
21,15,13,881,0.0116,2.7722,0.004184,0,IDLE,54,6,-43,0
21,15,15,620,0.0107,2.7722,0.003860,0,IDLE,57,6,-43,0
21,15,17,561,0.0074,2.7722,0.002669,0,IDLE,54,6,-41,0
21,15,19,612,0.0147,2.7722,0.005303,0,IDLE,48,6,-43,0
21,15,21,203,0.0078,2.7722,0.002814,0,IDLE,60,6,-42,0
21,15,22,983,0.0221,2.7722,0.007972,0,IDLE,56,6,-43,0
21,15,24,938,0.0113,2.7722,0.004076,0,IDLE,52,6,-44,0
21,15,26,777,0.0097,2.7722,0.003499,0,IDLE,51,6,-43,0
21,15,28,724,0.0164,2.7722,0.005916,0,IDLE,53,6,-41,0
21,15,30,573,0.0157,2.7722,0.005663,0,IDLE,51,6,-41,0
21,15,32,616,0.0131,2.7722,0.004725,0,IDLE,51,6,-41,0
21,15,34,356,0.0095,2.7722,0.003427,0,IDLE,59,6,-41,0
21,15,36,98,0.0105,2.7722,0.003788,0,IDLE,55,6,-44,0
21,15,37,940,0.0213,2.7722,0.007683,0,IDLE,54,6,-43,0
21,15,39,892,0.0090,2.7722,0.003247,0,IDLE,51,6,-41,0
21,15,41,628,0.0139,2.7722,0.005014,0,IDLE,57,6,-41,0
21,15,43,370,0.0144,2.7722,0.005194,0,IDLE,60,6,-41,0
21,15,45,213,0.0310,2.7722,0.011182,0,IDLE,52,6,-41,0
21,15,47,56,0.4348,2.7722,0.156843,0,IDLE,54,6,-43,0
21,15,48,899,0.0421,2.7722,0.015186,0,IDLE,51,6,-43,0
21,15,50,631,0.0502,2.7722,0.018108,0,IDLE,59,6,-43,0
21,15,52,433,0.0426,2.7722,0.015367,0,IDLE,55,6,-44,0
21,15,54,140,0.0423,2.7722,0.015259,0,IDLE,56,6,-43,0
21,15,56,68,0.0434,2.7722,0.015655,0,IDLE,54,6,-41,0
21,15,57,808,0.0405,2.7722,0.014609,0,IDLE,56,6,-42,0
21,15,59,652,0.0350,2.7722,0.012625,0,IDLE,52,6,-43,0
21,16,1,802,0.0732,2.7722,0.026405,0,IDLE,48,6,-41,0
21,16,3,747,0.0239,2.7722,0.008621,0,IDLE,53,6,-42,0
21,16,5,593,0.0331,2.7722,0.011940,0,IDLE,52,6,-41,0
21,16,7,433,0.0578,2.7722,0.020850,0,IDLE,54,6,-41,0
21,16,9,380,0.0405,2.7722,0.014609,0,IDLE,50,6,-42,0
21,16,11,224,0.0384,2.7722,0.013852,0,IDLE,54,6,-43,0
21,16,13,66,0.0401,2.7722,0.014465,0,IDLE,54,6,-41,0
21,16,15,12,0.0481,2.7722,0.017351,0,IDLE,50,6,-43,0
21,16,16,857,0.0441,2.7722,0.015908,0,IDLE,54,6,-41,0
21,16,18,698,0.0637,2.7722,0.022978,0,IDLE,54,6,-44,0
21,16,20,647,0.0585,2.7722,0.021102,0,IDLE,53,6,-41,0
21,16,22,497,0.1683,2.7722,0.060710,0,IDLE,49,6,-41,0
21,16,24,332,0.1127,2.7722,0.040654,0,IDLE,56,6,-42,0
21,16,26,109,0.0311,2.7722,0.011219,0,IDLE,54,6,-41,0
21,16,27,915,0.0306,2.7722,0.011038,0,IDLE,57,6,-41,0
21,16,29,759,0.0490,2.7722,0.017675,0,IDLE,54,6,-41,0
21,16,31,602,0.0630,2.7722,0.022726,0,IDLE,54,6,-43,0
21,16,33,546,0.0456,2.7722,0.016449,0,IDLE,53,6,-41,0
21,16,35,287,0.0292,2.7722,0.010533,0,IDLE,52,6,-44,0
21,16,37,131,0.0293,2.7722,0.010569,0,IDLE,57,6,-41,0
21,16,38,976,0.0477,2.7722,0.017207,0,IDLE,53,6,-41,0
21,16,40,727,0.0385,2.7722,0.013888,0,IDLE,54,6,-41,0
21,16,42,766,0.0290,2.7722,0.010461,0,IDLE,53,6,-42,0
21,16,44,403,0.0427,2.7722,0.015403,0,IDLE,57,6,-41,0
21,16,46,245,0.0282,2.7722,0.010172,0,IDLE,55,6,-41,0
21,16,48,192,0.0547,2.7722,0.019732,0,IDLE,50,6,-41,0
21,16,50,34,0.0316,2.7722,0.011399,0,IDLE,51,6,-41,0
21,16,51,979,0.0395,2.7722,0.014249,0,IDLE,56,6,-41,0
21,16,53,836,0.0248,2.7722,0.008946,0,IDLE,51,6,-44,0
21,16,55,590,0.0332,2.7722,0.011976,0,IDLE,54,6,-41,0
21,16,57,409,0.0485,2.7722,0.017495,0,IDLE,56,6,-41,0
21,16,59,277,0.4741,2.7722,0.171019,0,IDLE,51,6,-43,0
21,17,1,299,0.1692,2.7722,0.061035,0,IDLE,52,6,-43,2
21,17,3,144,1.8109,2.7722,0.653236,0,IDLE,54,6,-46,2
21,17,5,88,3.0365,2.7722,1.095339,1,MOTION,51,6,-46,2
21,17,7,137,3.5072,2.7722,1.265132,1,IDLE,50,6,-46,2
21,17,8,980,4.3161,2.7722,1.556922,1,MOTION,52,6,-50,2
21,17,10,744,1.3080,2.7722,0.471827,0,IDLE,53,6,-50,2
21,17,12,668,0.5039,2.7722,0.181769,0,IDLE,54,6,-49,2
21,17,14,714,1.1813,2.7722,0.426124,0,IDLE,50,6,-49,2
21,17,16,559,0.3831,2.7722,0.138193,0,IDLE,52,6,-44,2
21,17,18,503,0.6299,2.7722,0.227220,0,IDLE,51,6,-50,2
21,17,20,349,1.2628,2.7722,0.455523,0,IDLE,53,6,-44,2
21,17,22,189,3.8350,2.7722,1.383378,1,IDLE,56,6,-44,2
21,17,24,39,2.0933,2.7722,0.755104,0,MOTION,52,6,-48,2
21,17,25,978,3.7394,2.7722,1.348893,1,MOTION,52,6,-47,2
21,17,27,846,2.2245,2.7722,0.802431,0,IDLE,49,6,-48,2
21,17,29,771,1.1767,2.7722,0.424464,0,IDLE,51,6,-47,2
21,17,31,729,0.2221,2.7722,0.080117,0,IDLE,51,6,-44,2
21,17,33,558,0.2039,2.7722,0.073552,0,IDLE,57,6,-50,2
21,17,35,303,0.8502,2.7722,0.306688,0,IDLE,54,6,-48,2
21,17,37,244,1.0460,2.7722,0.377318,0,IDLE,53,6,-45,2
21,17,39,189,3.7402,2.7722,1.349181,1,IDLE,51,6,-45,2
21,17,41,33,0.6374,2.7722,0.229926,0,MOTION,54,6,-47,2
21,17,42,878,1.5020,2.7722,0.541808,0,IDLE,54,6,-45,2
21,17,44,528,0.7204,2.7722,0.259866,0,IDLE,57,6,-49,2
21,17,46,463,1.0286,2.7722,0.371041,0,IDLE,54,6,-48,2
21,17,48,339,0.3395,2.7722,0.122466,0,IDLE,51,6,-46,2
21,17,50,260,0.8918,2.7722,0.321694,0,IDLE,51,6,-48,2
21,17,52,196,2.0044,2.7722,0.723036,0,IDLE,54,6,-44,2
21,17,54,140,0.8161,2.7722,0.294387,0,IDLE,51,6,-48,2
21,17,56,87,0.5378,2.7722,0.193998,0,IDLE,51,6,-39,2
21,17,58,32,1.0526,2.7722,0.379698,0,IDLE,50,6,-50,2
21,17,59,978,1.8753,2.7722,0.676466,0,IDLE,51,6,-44,2
21,18,1,822,1.5026,2.7722,0.542024,0,IDLE,53,6,-48,2
21,18,3,664,0.9929,2.7722,0.358163,0,IDLE,54,6,-42,2
21,18,5,404,0.6411,2.7722,0.231260,0,IDLE,54,6,-44,2
21,18,7,352,0.8603,2.7722,0.310331,0,IDLE,53,6,-46,2
21,18,9,298,0.9422,2.7722,0.339874,0,IDLE,51,6,-46,2
21,18,11,242,4.0755,2.7722,1.470132,1,MOTION,53,6,-49,2
21,18,13,0,3.7969,2.7722,1.369634,1,MOTION,52,6,-47,2
21,18,15,34,5.8149,2.7722,2.097576,1,MOTION,51,6,-50,2
21,18,16,874,7.3904,2.7722,2.665897,1,MOTION,53,6,-44,2
21,18,18,924,2.3856,2.7722,0.860544,0,IDLE,49,6,-44,2
21,18,20,767,6.8610,2.7722,2.474930,1,IDLE,54,6,-46,2
21,18,22,507,8.1946,2.7722,2.955992,1,MOTION,57,6,-51,2
21,18,24,264,1.8392,2.7722,0.663444,0,IDLE,54,6,-49,2
21,18,26,91,4.4808,2.7722,1.616334,1,MOTION,57,6,-43,2
